"code","station","date","latitude","longitude","air_temp","wd","ws"
"466960-99999","SUNGSHAN, TW",2017-03-13 08:00:00,25.069444,121.551667,16,103.333333333333,4.1
"466960-99999","SUNGSHAN, TW",2017-03-13 09:00:00,25.069444,121.551667,16,107.5,4.1
"466960-99999","SUNGSHAN, TW",2017-03-13 10:00:00,25.069444,121.551667,16,110,3.85
"466960-99999","SUNGSHAN, TW",2017-03-13 11:00:00,25.069444,121.551667,16,107.5,3.35
"466960-99999","SUNGSHAN, TW",2017-03-13 12:00:00,25.069444,121.551667,16,115,3.35
"466960-99999","SUNGSHAN, TW",2017-03-13 13:00:00,25.069444,121.551667,16,105,1.86666666666667
"466960-99999","SUNGSHAN, TW",2017-03-13 14:00:00,25.069444,121.551667,16,NA,0.75
"466960-99999","SUNGSHAN, TW",2017-03-13 15:00:00,25.069444,121.551667,16,150,2.06666666666667
"466960-99999","SUNGSHAN, TW",2017-03-13 16:00:00,25.069444,121.551667,16,140,2.6
"466960-99999","SUNGSHAN, TW",2017-03-13 17:00:00,25.069444,121.551667,15,60,3.1
"466960-99999","SUNGSHAN, TW",2017-03-13 18:00:00,25.069444,121.551667,14.6666666666667,50,2.1
"466960-99999","SUNGSHAN, TW",2017-03-13 19:00:00,25.069444,121.551667,14,80,4.1
"466960-99999","SUNGSHAN, TW",2017-03-13 20:00:00,25.069444,121.551667,14,70,2.6
"466960-99999","SUNGSHAN, TW",2017-03-13 21:00:00,25.069444,121.551667,14,NA,1.5
"466960-99999","SUNGSHAN, TW",2017-03-13 22:00:00,25.069444,121.551667,13.25,92.5,3.225
"466960-99999","SUNGSHAN, TW",2017-03-13 23:00:00,25.069444,121.551667,13,100,3.35
"466960-99999","SUNGSHAN, TW",2017-03-14,25.069444,121.551667,14,NA,2.35
"466960-99999","SUNGSHAN, TW",2017-03-14 01:00:00,25.069444,121.551667,14,70,2.85
"466960-99999","SUNGSHAN, TW",2017-03-14 02:00:00,25.069444,121.551667,14,NA,2.4
"466960-99999","SUNGSHAN, TW",2017-03-14 03:00:00,25.069444,121.551667,14,60,3.6
"466960-99999","SUNGSHAN, TW",2017-03-14 04:00:00,25.069444,121.551667,14,60,3.6
"466960-99999","SUNGSHAN, TW",2017-03-14 05:00:00,25.069444,121.551667,14,NA,2.6
"466960-99999","SUNGSHAN, TW",2017-03-14 06:00:00,25.069444,121.551667,14,55,3.35
"466960-99999","SUNGSHAN, TW",2017-03-14 07:00:00,25.069444,121.551667,14,80,3.1
"466960-99999","SUNGSHAN, TW",2017-03-14 08:00:00,25.069444,121.551667,14,75,3.35
"466960-99999","SUNGSHAN, TW",2017-03-14 09:00:00,25.069444,121.551667,14,75,4.1
"466960-99999","SUNGSHAN, TW",2017-03-14 10:00:00,25.069444,121.551667,14,70,3.6
"466960-99999","SUNGSHAN, TW",2017-03-14 11:00:00,25.069444,121.551667,14,70,3.6
"466960-99999","SUNGSHAN, TW",2017-03-14 12:00:00,25.069444,121.551667,14,80,4.1
"466960-99999","SUNGSHAN, TW",2017-03-14 13:00:00,25.069444,121.551667,14,85,4.1
"466960-99999","SUNGSHAN, TW",2017-03-14 14:00:00,25.069444,121.551667,14,95,4.1
"466960-99999","SUNGSHAN, TW",2017-03-14 15:00:00,25.069444,121.551667,14,100,4.1
"466960-99999","SUNGSHAN, TW",2017-03-14 16:00:00,25.069444,121.551667,14,100,4.6
"466960-99999","SUNGSHAN, TW",2017-03-14 17:00:00,25.069444,121.551667,14,100,3.6
"466960-99999","SUNGSHAN, TW",2017-03-14 18:00:00,25.069444,121.551667,14,100,3.1
"466960-99999","SUNGSHAN, TW",2017-03-14 19:00:00,25.069444,121.551667,15,110,3.1
"466960-99999","SUNGSHAN, TW",2017-03-14 20:00:00,25.069444,121.551667,15,80,3.1
"466960-99999","SUNGSHAN, TW",2017-03-14 21:00:00,25.069444,121.551667,15,90,4.1
"466960-99999","SUNGSHAN, TW",2017-03-14 22:00:00,25.069444,121.551667,15,85,4.35
"466960-99999","SUNGSHAN, TW",2017-03-14 23:00:00,25.069444,121.551667,15,90,4.1
"466960-99999","SUNGSHAN, TW",2017-03-15,25.069444,121.551667,15.5,90,4.6
"466960-99999","SUNGSHAN, TW",2017-03-15 01:00:00,25.069444,121.551667,16,90,4.85
"466960-99999","SUNGSHAN, TW",2017-03-15 02:00:00,25.069444,121.551667,16,90,5.65
"466960-99999","SUNGSHAN, TW",2017-03-15 03:00:00,25.069444,121.551667,17.5,90,6.7
"466960-99999","SUNGSHAN, TW",2017-03-15 04:00:00,25.069444,121.551667,17,100,9.05
"466960-99999","SUNGSHAN, TW",2017-03-15 05:00:00,25.069444,121.551667,17,80,6.45
"466960-99999","SUNGSHAN, TW",2017-03-15 06:00:00,25.069444,121.551667,17,90,5.95
"466960-99999","SUNGSHAN, TW",2017-03-15 07:00:00,25.069444,121.551667,16.5,95,7.45
"466960-99999","SUNGSHAN, TW",2017-03-15 08:00:00,25.069444,121.551667,16,95,7.2
"466960-99999","SUNGSHAN, TW",2017-03-15 09:00:00,25.069444,121.551667,16,95,7.2
"466960-99999","SUNGSHAN, TW",2017-03-15 10:00:00,25.069444,121.551667,16,100,6.7
"466960-99999","SUNGSHAN, TW",2017-03-15 11:00:00,25.069444,121.551667,16,100,7.45
"466960-99999","SUNGSHAN, TW",2017-03-15 12:00:00,25.069444,121.551667,16,100,7.53333333333333
"466960-99999","SUNGSHAN, TW",2017-03-15 13:00:00,25.069444,121.551667,16,96.6666666666667,7.86666666666667
"466960-99999","SUNGSHAN, TW",2017-03-15 14:00:00,25.069444,121.551667,16.5,90,7.2
"466960-99999","SUNGSHAN, TW",2017-03-15 15:00:00,25.069444,121.551667,17,90,6.45
"466960-99999","SUNGSHAN, TW",2017-03-15 16:00:00,25.069444,121.551667,17,80,5.1
"466960-99999","SUNGSHAN, TW",2017-03-15 17:00:00,25.069444,121.551667,17,90,5.1
"466960-99999","SUNGSHAN, TW",2017-03-15 18:00:00,25.069444,121.551667,17,80,2.85
"466960-99999","SUNGSHAN, TW",2017-03-15 19:00:00,25.069444,121.551667,16,60,2.6
"466960-99999","SUNGSHAN, TW",2017-03-15 20:00:00,25.069444,121.551667,15.6666666666667,NA,0
"466960-99999","SUNGSHAN, TW",2017-03-15 21:00:00,25.069444,121.551667,15,130,1.3
"466960-99999","SUNGSHAN, TW",2017-03-15 22:00:00,25.069444,121.551667,15,120,1.36666666666667
"466960-99999","SUNGSHAN, TW",2017-03-15 23:00:00,25.069444,121.551667,15.25,122.5,2.825
"466960-99999","SUNGSHAN, TW",2017-03-16,25.069444,121.551667,16,113.333333333333,3.26666666666667
"466960-99999","SUNGSHAN, TW",2017-03-16 01:00:00,25.069444,121.551667,17,105,3.35
"466960-99999","SUNGSHAN, TW",2017-03-16 02:00:00,25.069444,121.551667,17.5,205,3.1
"466960-99999","SUNGSHAN, TW",2017-03-16 03:00:00,25.069444,121.551667,17,290,2.05
"466960-99999","SUNGSHAN, TW",2017-03-16 04:00:00,25.069444,121.551667,17.6666666666667,263.333333333333,2.03333333333333
"466960-99999","SUNGSHAN, TW",2017-03-16 05:00:00,25.069444,121.551667,17.6666666666667,290,2.03333333333333
"466960-99999","SUNGSHAN, TW",2017-03-16 06:00:00,25.069444,121.551667,17.5,265,3.225
"466960-99999","SUNGSHAN, TW",2017-03-16 07:00:00,25.069444,121.551667,16,260,1.32
"466960-99999","SUNGSHAN, TW",2017-03-16 08:00:00,25.069444,121.551667,16,260,0.5
"466960-99999","SUNGSHAN, TW",2017-03-16 09:00:00,25.069444,121.551667,16,190,1.73333333333333
"466960-99999","SUNGSHAN, TW",2017-03-16 10:00:00,25.069444,121.551667,16,135,2.35
"466960-99999","SUNGSHAN, TW",2017-03-16 11:00:00,25.069444,121.551667,16,110,1.8
"466960-99999","SUNGSHAN, TW",2017-03-16 12:00:00,25.069444,121.551667,16,103.333333333333,2.06666666666667
"466960-99999","SUNGSHAN, TW",2017-03-16 13:00:00,25.069444,121.551667,16,115,2.1
"466960-99999","SUNGSHAN, TW",2017-03-16 14:00:00,25.069444,121.551667,16,130,1
"466960-99999","SUNGSHAN, TW",2017-03-16 15:00:00,25.069444,121.551667,16,133.333333333333,1.16666666666667
"466960-99999","SUNGSHAN, TW",2017-03-16 16:00:00,25.069444,121.551667,16,150,1
"466960-99999","SUNGSHAN, TW",2017-03-16 17:00:00,25.069444,121.551667,16,130,1.5
"466960-99999","SUNGSHAN, TW",2017-03-16 18:00:00,25.069444,121.551667,16,100,1
"466960-99999","SUNGSHAN, TW",2017-03-16 19:00:00,25.069444,121.551667,16,120,1.55
"466960-99999","SUNGSHAN, TW",2017-03-16 20:00:00,25.069444,121.551667,16,120,3.1
"466960-99999","SUNGSHAN, TW",2017-03-16 21:00:00,25.069444,121.551667,16,110,4.1
"466960-99999","SUNGSHAN, TW",2017-03-16 22:00:00,25.069444,121.551667,17,105,4.1
"466960-99999","SUNGSHAN, TW",2017-03-16 23:00:00,25.069444,121.551667,17,115,5.7
"466960-99999","SUNGSHAN, TW",2017-03-17,25.069444,121.551667,17.5,100,5.95
"466960-99999","SUNGSHAN, TW",2017-03-17 01:00:00,25.069444,121.551667,18,100,6.7
"466960-99999","SUNGSHAN, TW",2017-03-17 02:00:00,25.069444,121.551667,19,95,7.45
"466960-99999","SUNGSHAN, TW",2017-03-17 03:00:00,25.069444,121.551667,20,96.6666666666667,8.4
"466960-99999","SUNGSHAN, TW",2017-03-17 04:00:00,25.069444,121.551667,20.5,90,8.5
"466960-99999","SUNGSHAN, TW",2017-03-17 05:00:00,25.069444,121.551667,20.5,95,7.95
"466960-99999","SUNGSHAN, TW",2017-03-17 06:00:00,25.069444,121.551667,20.5,100,6.45
"466960-99999","SUNGSHAN, TW",2017-03-17 07:00:00,25.069444,121.551667,19,110,7.95
"466960-99999","SUNGSHAN, TW",2017-03-17 08:00:00,25.069444,121.551667,19,105,6.95
"466960-99999","SUNGSHAN, TW",2017-03-17 09:00:00,25.069444,121.551667,19,105,6.95
"466960-99999","SUNGSHAN, TW",2017-03-17 10:00:00,25.069444,121.551667,18.5,100,6.45
"466960-99999","SUNGSHAN, TW",2017-03-17 11:00:00,25.069444,121.551667,18,100,6.95
"466960-99999","SUNGSHAN, TW",2017-03-17 12:00:00,25.069444,121.551667,18,95,4.35
"466960-99999","SUNGSHAN, TW",2017-03-17 13:00:00,25.069444,121.551667,18,115,4.6
"466960-99999","SUNGSHAN, TW",2017-03-17 14:00:00,25.069444,121.551667,18,110,4.35
"466960-99999","SUNGSHAN, TW",2017-03-17 15:00:00,25.069444,121.551667,17.5,105,4.35
"466960-99999","SUNGSHAN, TW",2017-03-17 16:00:00,25.069444,121.551667,17,110,5.1
"466960-99999","SUNGSHAN, TW",2017-03-17 17:00:00,25.069444,121.551667,17,100,2.6
"466960-99999","SUNGSHAN, TW",2017-03-17 18:00:00,25.069444,121.551667,18,NA,1
"466960-99999","SUNGSHAN, TW",2017-03-17 19:00:00,25.069444,121.551667,18,290,2.1
"466960-99999","SUNGSHAN, TW",2017-03-17 20:00:00,25.069444,121.551667,17,280,1.5
"466960-99999","SUNGSHAN, TW",2017-03-17 21:00:00,25.069444,121.551667,17,NA,0.5
"466960-99999","SUNGSHAN, TW",2017-03-17 22:00:00,25.069444,121.551667,17.5,106.666666666667,1.4
"466960-99999","SUNGSHAN, TW",2017-03-17 23:00:00,25.069444,121.551667,18,95,1.8
"466960-99999","SUNGSHAN, TW",2017-03-18,25.069444,121.551667,19.25,103.333333333333,2.825
"466960-99999","SUNGSHAN, TW",2017-03-18 01:00:00,25.069444,121.551667,19.3333333333333,296.666666666667,2.23333333333333
"466960-99999","SUNGSHAN, TW",2017-03-18 02:00:00,25.069444,121.551667,19.6666666666667,270,1.36666666666667
"466960-99999","SUNGSHAN, TW",2017-03-18 03:00:00,25.069444,121.551667,22.3333333333333,195,2.56666666666667
"466960-99999","SUNGSHAN, TW",2017-03-18 04:00:00,25.069444,121.551667,23.5,135,2.85
"466960-99999","SUNGSHAN, TW",2017-03-18 05:00:00,25.069444,121.551667,25,120,2.3
"466960-99999","SUNGSHAN, TW",2017-03-18 06:00:00,25.069444,121.551667,24,276.666666666667,4.63333333333333
"466960-99999","SUNGSHAN, TW",2017-03-18 07:00:00,25.069444,121.551667,21.5,263.333333333333,4.26666666666667
"466960-99999","SUNGSHAN, TW",2017-03-18 08:00:00,25.069444,121.551667,19.5,265,4.35
"466960-99999","SUNGSHAN, TW",2017-03-18 09:00:00,25.069444,121.551667,19,156.666666666667,4.63333333333333
"466960-99999","SUNGSHAN, TW",2017-03-18 10:00:00,25.069444,121.551667,19,100,4.9
"466960-99999","SUNGSHAN, TW",2017-03-18 11:00:00,25.069444,121.551667,19,106.666666666667,3.26666666666667
"466960-99999","SUNGSHAN, TW",2017-03-18 12:00:00,25.069444,121.551667,19,105,2.55
"466960-99999","SUNGSHAN, TW",2017-03-18 13:00:00,25.069444,121.551667,19,310,1.36666666666667
"466960-99999","SUNGSHAN, TW",2017-03-18 14:00:00,25.069444,121.551667,19,NA,0.25
"466960-99999","SUNGSHAN, TW",2017-03-18 15:00:00,25.069444,121.551667,19,NA,1
"466960-99999","SUNGSHAN, TW",2017-03-18 16:00:00,25.069444,121.551667,19,NA,0
"466960-99999","SUNGSHAN, TW",2017-03-18 17:00:00,25.069444,121.551667,19,110,3.1
"466960-99999","SUNGSHAN, TW",2017-03-18 18:00:00,25.069444,121.551667,19,110,2.6
"466960-99999","SUNGSHAN, TW",2017-03-18 19:00:00,25.069444,121.551667,19,100,3.1
"466960-99999","SUNGSHAN, TW",2017-03-18 20:00:00,25.069444,121.551667,19,100,3.1
"466960-99999","SUNGSHAN, TW",2017-03-18 21:00:00,25.069444,121.551667,19,250,1.3
"466960-99999","SUNGSHAN, TW",2017-03-18 22:00:00,25.069444,121.551667,18.2,250,1.96
"466960-99999","SUNGSHAN, TW",2017-03-18 23:00:00,25.069444,121.551667,18,105,5.1
"466960-99999","SUNGSHAN, TW",2017-03-19,25.069444,121.551667,18,110,6.2
"466960-99999","SUNGSHAN, TW",2017-03-19 01:00:00,25.069444,121.551667,19,90,4.9
"466960-99999","SUNGSHAN, TW",2017-03-19 02:00:00,25.069444,121.551667,20,100,4.63333333333333
"466960-99999","SUNGSHAN, TW",2017-03-19 03:00:00,25.069444,121.551667,21,110,8
"466960-99999","SUNGSHAN, TW",2017-03-19 04:00:00,25.069444,121.551667,21,105,6.7
"466960-99999","SUNGSHAN, TW",2017-03-19 05:00:00,25.069444,121.551667,21.5,115,7.7
"466960-99999","SUNGSHAN, TW",2017-03-19 06:00:00,25.069444,121.551667,21.5,120,7.7
"466960-99999","SUNGSHAN, TW",2017-03-19 07:00:00,25.069444,121.551667,20.5,110,5.65
"466960-99999","SUNGSHAN, TW",2017-03-19 08:00:00,25.069444,121.551667,20,110,5.4
"466960-99999","SUNGSHAN, TW",2017-03-19 09:00:00,25.069444,121.551667,20,110,4.6
"466960-99999","SUNGSHAN, TW",2017-03-19 10:00:00,25.069444,121.551667,19.3333333333333,103.333333333333,4.26666666666667
"466960-99999","SUNGSHAN, TW",2017-03-19 11:00:00,25.069444,121.551667,19,100,3.1
"466960-99999","SUNGSHAN, TW",2017-03-19 12:00:00,25.069444,121.551667,19,100,2.1
"466960-99999","SUNGSHAN, TW",2017-03-19 13:00:00,25.069444,121.551667,19,195,1.8
"466960-99999","SUNGSHAN, TW",2017-03-19 14:00:00,25.069444,121.551667,19,95,3.1
"466960-99999","SUNGSHAN, TW",2017-03-19 15:00:00,25.069444,121.551667,19,100,4.6
"466960-99999","SUNGSHAN, TW",2017-03-19 16:00:00,25.069444,121.551667,19,110,3.6
"466960-99999","SUNGSHAN, TW",2017-03-19 17:00:00,25.069444,121.551667,19,110,4.1
"466960-99999","SUNGSHAN, TW",2017-03-19 18:00:00,25.069444,121.551667,19,80,1.5
"466960-99999","SUNGSHAN, TW",2017-03-19 19:00:00,25.069444,121.551667,19,110,2.1
"466960-99999","SUNGSHAN, TW",2017-03-19 20:00:00,25.069444,121.551667,18,110,3.6
"466960-99999","SUNGSHAN, TW",2017-03-19 21:00:00,25.069444,121.551667,19,280,5.4
"466960-99999","SUNGSHAN, TW",2017-03-19 22:00:00,25.069444,121.551667,18.25,250,3.475
"466960-99999","SUNGSHAN, TW",2017-03-19 23:00:00,25.069444,121.551667,19,260,1.55
"466960-99999","SUNGSHAN, TW",2017-03-20,25.069444,121.551667,20,235,1.8
"466960-99999","SUNGSHAN, TW",2017-03-20 01:00:00,25.069444,121.551667,21.5,190,1.55
"466960-99999","SUNGSHAN, TW",2017-03-20 02:00:00,25.069444,121.551667,22.5,NA,1
"466960-99999","SUNGSHAN, TW",2017-03-20 03:00:00,25.069444,121.551667,24,290,2.3
"466960-99999","SUNGSHAN, TW",2017-03-20 04:00:00,25.069444,121.551667,23.5,295,3.6
"466960-99999","SUNGSHAN, TW",2017-03-20 05:00:00,25.069444,121.551667,23,300,3.1
"466960-99999","SUNGSHAN, TW",2017-03-20 06:00:00,25.069444,121.551667,23.5,280,2.05
"466960-99999","SUNGSHAN, TW",2017-03-20 07:00:00,25.069444,121.551667,24.5,265,2.6
"466960-99999","SUNGSHAN, TW",2017-03-20 08:00:00,25.069444,121.551667,24,315,1.8
"466960-99999","SUNGSHAN, TW",2017-03-20 09:00:00,25.069444,121.551667,24,330,1.25
"466960-99999","SUNGSHAN, TW",2017-03-20 10:00:00,25.069444,121.551667,24,NA,0.75
"466960-99999","SUNGSHAN, TW",2017-03-20 11:00:00,25.069444,121.551667,24,280,1.55
"466960-99999","SUNGSHAN, TW",2017-03-20 12:00:00,25.069444,121.551667,23,275,1.8
"466960-99999","SUNGSHAN, TW",2017-03-20 13:00:00,25.069444,121.551667,22,185,1
"466960-99999","SUNGSHAN, TW",2017-03-20 14:00:00,25.069444,121.551667,22,100,0.75
"466960-99999","SUNGSHAN, TW",2017-03-20 15:00:00,25.069444,121.551667,22,280,0.5
"466960-99999","SUNGSHAN, TW",2017-03-20 16:00:00,25.069444,121.551667,21,120,0.75
"466960-99999","SUNGSHAN, TW",2017-03-20 17:00:00,25.069444,121.551667,21,100,1.5
"466960-99999","SUNGSHAN, TW",2017-03-20 18:00:00,25.069444,121.551667,21,120,2.05
"466960-99999","SUNGSHAN, TW",2017-03-20 19:00:00,25.069444,121.551667,20,110,3.6
"466960-99999","SUNGSHAN, TW",2017-03-20 20:00:00,25.069444,121.551667,20,105,4.6
"466960-99999","SUNGSHAN, TW",2017-03-20 21:00:00,25.069444,121.551667,19.5,110,5.4
"466960-99999","SUNGSHAN, TW",2017-03-20 22:00:00,25.069444,121.551667,19.3333333333333,100,3.93333333333333
"466960-99999","SUNGSHAN, TW",2017-03-20 23:00:00,25.069444,121.551667,20,93.3333333333333,3.6
"466960-99999","SUNGSHAN, TW",2017-03-21,25.069444,121.551667,20,80,3.85
"466960-99999","SUNGSHAN, TW",2017-03-21 01:00:00,25.069444,121.551667,19,90,6.33333333333333
"466960-99999","SUNGSHAN, TW",2017-03-21 02:00:00,25.069444,121.551667,19,83.3333333333333,6.86666666666667
"466960-99999","SUNGSHAN, TW",2017-03-21 03:00:00,25.069444,121.551667,19,80,6.2
"466960-99999","SUNGSHAN, TW",2017-03-21 04:00:00,25.069444,121.551667,19,95,8
"466960-99999","SUNGSHAN, TW",2017-03-21 05:00:00,25.069444,121.551667,19,90,8.75
"466960-99999","SUNGSHAN, TW",2017-03-21 06:00:00,25.069444,121.551667,19,90,8.5
"466960-99999","SUNGSHAN, TW",2017-03-21 07:00:00,25.069444,121.551667,18,100,8.5
"466960-99999","SUNGSHAN, TW",2017-03-21 08:00:00,25.069444,121.551667,17.5,100,8.2
"466960-99999","SUNGSHAN, TW",2017-03-21 09:00:00,25.069444,121.551667,17,90,7.95
"466960-99999","SUNGSHAN, TW",2017-03-21 10:00:00,25.069444,121.551667,16,95,8.2
"466960-99999","SUNGSHAN, TW",2017-03-21 11:00:00,25.069444,121.551667,16.5,100,8.5
"466960-99999","SUNGSHAN, TW",2017-03-21 12:00:00,25.069444,121.551667,17,100,6.7
"466960-99999","SUNGSHAN, TW",2017-03-21 13:00:00,25.069444,121.551667,17,105,7.7
"466960-99999","SUNGSHAN, TW",2017-03-21 14:00:00,25.069444,121.551667,17,100,7.7
"466960-99999","SUNGSHAN, TW",2017-03-21 15:00:00,25.069444,121.551667,17.5,100,8.2
"466960-99999","SUNGSHAN, TW",2017-03-21 16:00:00,25.069444,121.551667,17,100,7.2
"466960-99999","SUNGSHAN, TW",2017-03-21 17:00:00,25.069444,121.551667,17,100,8.2
"466960-99999","SUNGSHAN, TW",2017-03-21 18:00:00,25.069444,121.551667,17,90,8.2
"466960-99999","SUNGSHAN, TW",2017-03-21 19:00:00,25.069444,121.551667,17,90,8.2
"466960-99999","SUNGSHAN, TW",2017-03-21 20:00:00,25.069444,121.551667,18,90,8.2
"466960-99999","SUNGSHAN, TW",2017-03-21 21:00:00,25.069444,121.551667,18,80,6.7
"466960-99999","SUNGSHAN, TW",2017-03-21 22:00:00,25.069444,121.551667,19,85,6.7
"466960-99999","SUNGSHAN, TW",2017-03-21 23:00:00,25.069444,121.551667,19.5,90,6.7
"466960-99999","SUNGSHAN, TW",2017-03-22,25.069444,121.551667,20.5,90,5.9
"466960-99999","SUNGSHAN, TW",2017-03-22 01:00:00,25.069444,121.551667,21.5,90,6.45
"466960-99999","SUNGSHAN, TW",2017-03-22 02:00:00,25.069444,121.551667,23.5,95,6.45
"466960-99999","SUNGSHAN, TW",2017-03-22 03:00:00,25.069444,121.551667,25,100,5.65
"466960-99999","SUNGSHAN, TW",2017-03-22 04:00:00,25.069444,121.551667,25.5,120,5.7
"466960-99999","SUNGSHAN, TW",2017-03-22 05:00:00,25.069444,121.551667,25.5,110,5.1
"466960-99999","SUNGSHAN, TW",2017-03-22 06:00:00,25.069444,121.551667,25.5,110,4.85
"466960-99999","SUNGSHAN, TW",2017-03-22 07:00:00,25.069444,121.551667,24.5,110,3.85
"466960-99999","SUNGSHAN, TW",2017-03-22 08:00:00,25.069444,121.551667,24,105,4.1
"466960-99999","SUNGSHAN, TW",2017-03-22 09:00:00,25.069444,121.551667,23.5,105,3.85
"466960-99999","SUNGSHAN, TW",2017-03-22 10:00:00,25.069444,121.551667,23,95,2.55
"466960-99999","SUNGSHAN, TW",2017-03-22 11:00:00,25.069444,121.551667,22.25,280,4.2
"466960-99999","SUNGSHAN, TW",2017-03-22 12:00:00,25.069444,121.551667,20,270,4.35
"466960-99999","SUNGSHAN, TW",2017-03-22 13:00:00,25.069444,121.551667,19.5,255,5.4
"466960-99999","SUNGSHAN, TW",2017-03-22 14:00:00,25.069444,121.551667,18.5,260,5.1
"466960-99999","SUNGSHAN, TW",2017-03-22 15:00:00,25.069444,121.551667,17.5,260,4.9
"466960-99999","SUNGSHAN, TW",2017-03-22 16:00:00,25.069444,121.551667,17,250,4.1
"466960-99999","SUNGSHAN, TW",2017-03-22 17:00:00,25.069444,121.551667,17,246.666666666667,2.93333333333333
"466960-99999","SUNGSHAN, TW",2017-03-22 18:00:00,25.069444,121.551667,17,240,1.5
"466960-99999","SUNGSHAN, TW",2017-03-22 19:00:00,25.069444,121.551667,17,240,2.1
"466960-99999","SUNGSHAN, TW",2017-03-22 20:00:00,25.069444,121.551667,17,250,2.6
"466960-99999","SUNGSHAN, TW",2017-03-22 21:00:00,25.069444,121.551667,18,NA,1
"466960-99999","SUNGSHAN, TW",2017-03-22 22:00:00,25.069444,121.551667,18,275,1.2
"466960-99999","SUNGSHAN, TW",2017-03-22 23:00:00,25.069444,121.551667,18.6666666666667,280,1.7
"466960-99999","SUNGSHAN, TW",2017-03-23,25.069444,121.551667,19,290,1.8
"466960-99999","SUNGSHAN, TW",2017-03-23 01:00:00,25.069444,121.551667,19,270,2.85
"466960-99999","SUNGSHAN, TW",2017-03-23 02:00:00,25.069444,121.551667,19,305,2.05
"466960-99999","SUNGSHAN, TW",2017-03-23 03:00:00,25.069444,121.551667,20.3333333333333,276.666666666667,2.76666666666667
"466960-99999","SUNGSHAN, TW",2017-03-23 04:00:00,25.069444,121.551667,21.5,257.5,3.85
"466960-99999","SUNGSHAN, TW",2017-03-23 05:00:00,25.069444,121.551667,21,156.666666666667,4.26666666666667
"466960-99999","SUNGSHAN, TW",2017-03-23 06:00:00,25.069444,121.551667,21,110,5.3
"466960-99999","SUNGSHAN, TW",2017-03-23 07:00:00,25.069444,121.551667,21,110,5.4
"466960-99999","SUNGSHAN, TW",2017-03-23 08:00:00,25.069444,121.551667,19.5,110,5.7
"466960-99999","SUNGSHAN, TW",2017-03-23 09:00:00,25.069444,121.551667,18,105,6.45
"466960-99999","SUNGSHAN, TW",2017-03-23 10:00:00,25.069444,121.551667,18.5,85,4.6
"466960-99999","SUNGSHAN, TW",2017-03-23 11:00:00,25.069444,121.551667,18,90,5.7
"466960-99999","SUNGSHAN, TW",2017-03-23 12:00:00,25.069444,121.551667,18,90,5.7
"466960-99999","SUNGSHAN, TW",2017-03-23 13:00:00,25.069444,121.551667,18,100,5.9
"466960-99999","SUNGSHAN, TW",2017-03-23 14:00:00,25.069444,121.551667,17.5,100,5.95
"466960-99999","SUNGSHAN, TW",2017-03-23 15:00:00,25.069444,121.551667,18,85,5.4
"466960-99999","SUNGSHAN, TW",2017-03-23 16:00:00,25.069444,121.551667,18,90,5.7
"466960-99999","SUNGSHAN, TW",2017-03-23 17:00:00,25.069444,121.551667,18,110,5.1
"466960-99999","SUNGSHAN, TW",2017-03-23 18:00:00,25.069444,121.551667,18,90,4.6
"466960-99999","SUNGSHAN, TW",2017-03-23 19:00:00,25.069444,121.551667,18,100,4.6
"466960-99999","SUNGSHAN, TW",2017-03-23 20:00:00,25.069444,121.551667,18,100,4.6
"466960-99999","SUNGSHAN, TW",2017-03-23 21:00:00,25.069444,121.551667,17,100,4.6
"466960-99999","SUNGSHAN, TW",2017-03-23 22:00:00,25.069444,121.551667,17.5,90,4.6
"466960-99999","SUNGSHAN, TW",2017-03-23 23:00:00,25.069444,121.551667,18.5,85,5.15
"466960-99999","SUNGSHAN, TW",2017-03-24,25.069444,121.551667,20.5,85,5.7
"466960-99999","SUNGSHAN, TW",2017-03-24 01:00:00,25.069444,121.551667,21.5,85,6.2
"466960-99999","SUNGSHAN, TW",2017-03-24 02:00:00,25.069444,121.551667,23,80,5.15
